pH,DO,Cond,Turb,Temp,NH4,NO3,ORP,COD,BOD,TSS,NH3_N,logDate,logTime
7.19,0.04,35.7,61.8,28.2,0.96,103.8,84325.08,45.67875,11.0881404876709,77.4157104492188,13:00:00.0000000,2021-12-25,13
7.18,0.05,35.5,59.7,28.5,0.96,88.1,84339.08,45.6041,11.0691871643066,67.4638366699219,14:00:00.0000000,2021-12-25,14
7.16,0.06,35.5,57.7,28.7,0.97,303.0,84341.08,44.1649,10.7056407928467,61.4030265808105,15:00:00.0000000,2021-12-25,15
7.13,0.06,35.5,57.5,28.7,0.93,270.0,84338.08,41.41493,10.0055046081543,52.2913360595703,16:00:00.0000000,2021-12-25,16
7.15,0.06,35.8,56.4,28.6,0.94,308.0,84338.08,41.55201,10.0403118133545,50.0588569641113,17:00:00.0000000,2021-12-25,17
7.25,0.05,35.3,73.9,28.5,0.94,639.0,84340.08,61.51299,14.9941263198853,120.143951416016,18:00:00.0000000,2021-12-25,18
7.25,0.06,35.6,63.9,28.4,0.94,412.0,84341.08,51.45316,12.5576057434082,73.5271148681641,19:00:00.0000000,2021-12-25,19
7.26,0.06,36.7,63.4,28.3,0.93,276.0,84341.08,54.35966,13.2868156433105,80.3650970458984,20:00:00.0000000,2021-12-25,20
7.26,0.05,37.3,69.1,28.2,0.91,85.7,84341.08,63.11261,15.3752689361572,105.79190826416,21:00:00.0000000,2021-12-25,21
7.26,0.05,37.5,69.4,28.1,0.9,104.4,84339.08,62.18771,15.1549100875854,108.004554748535,22:00:00.0000000,2021-12-25,22
7.26,0.05,37.4,64.8,28.0,0.89,403.0,84337.08,57.36122,14.0544624328613,89.3230514526367,23:00:00.0000000,2021-12-25,23
7.26,0.05,37.3,62.4,27.9,0.88,185.0,84331.08,52.02742,12.7001457214355,79.5229110717773,00:00:00.0000000,2021-12-26,0
7.26,0.05,37.0,65.2,27.7,0.87,328.0,84329.08,53.86352,13.1663551330566,86.9383544921875,01:00:00.0000000,2021-12-26,1
7.25,0.05,33.4,89.7,27.1,0.87,286.0,84324.08,73.70554,17.8990669250488,176.886672973633,02:00:00.0000000,2021-12-26,2
7.19,0.05,28.4,86.3,26.6,0.86,458.0,84321.08,63.39398,15.4423055648804,135.558349609375,03:00:00.0000000,2021-12-26,3
7.16,0.05,26.5,74.2,26.4,0.84,117.6,84312.08,45.29409,10.9904699325562,80.5388412475586,04:00:00.0000000,2021-12-26,4
7.13,0.05,26.2,70.6,26.4,0.83,38.3,84301.08,42.96498,10.3990821838379,63.5068817138672,05:00:00.0000000,2021-12-26,5
7.16,0.05,27.5,75.5,26.5,0.84,315.0,84318.08,54.9073,13.4313831329346,98.6475830078125,06:00:00.0000000,2021-12-26,6
7.17,0.04,27.8,87.6,26.5,0.83,329.0,84320.08,69.36343,16.8645458221436,155.324478149414,07:00:00.0000000,2021-12-26,7
7.17,0.05,26.0,89.5,26.4,0.83,188.8,84316.08,69.95623,17.0057830810547,155.759765625,08:00:00.0000000,2021-12-26,8
7.14,0.05,24.7,83.3,26.3,0.83,337.0,84327.08,65.44328,15.9305582046509,124.872833251953,09:00:00.0000000,2021-12-26,9
7.13,0.05,24.3,74.6,26.4,0.84,548.0,84328.08,58.309,14.2951164245605,98.0581817626953,10:00:00.0000000,2021-12-26,10
7.12,0.05,23.7,67.3,26.7,0.84,431.0,84326.08,48.03299,11.6859111785889,77.7398376464844,11:00:00.0000000,2021-12-26,11
7.19,0.04,23.8,65.6,27.2,0.82,54.1,84309.08,46.72953,11.3549461364746,80.2052688598633,12:00:00.0000000,2021-12-26,12
7.19,0.05,24.0,64.3,27.5,0.83,136.6,84312.08,46.71366,11.3509178161621,78.580680847168,13:00:00.0000000,2021-12-26,13
7.2,0.05,24.7,68.7,27.7,0.82,397.0,84324.08,48.57632,11.8238697052002,74.9859848022461,14:00:00.0000000,2021-12-26,14
7.21,0.05,25.2,73.6,28.0,0.82,218.0,84330.08,52.27442,12.7628631591797,91.2851028442383,15:00:00.0000000,2021-12-26,15
7.21,0.06,25.7,73.3,28.2,0.84,1689.0,84337.08,44.67887,10.8342580795288,76.8524169921875,16:00:00.0000000,2021-12-26,16
7.2,0.05,26.5,71.1,28.4,0.82,144.9,84332.08,40.8103,9.85102367401123,56.9393730163574,17:00:00.0000000,2021-12-26,17
7.21,0.05,28.6,88.9,28.5,0.81,165.0,84336.08,60.83908,14.8329238891602,123.94482421875,18:00:00.0000000,2021-12-26,18
7.22,0.05,30.3,88.4,28.5,0.81,301.0,84330.08,56.08289,13.7298793792725,109.673461914063,19:00:00.0000000,2021-12-26,19
7.2,0.06,31.2,83.3,28.5,0.8,134.8,84315.08,47.27699,11.493953704834,69.1794509887695,20:00:00.0000000,2021-12-26,20
7.2,0.06,32.0,96.8,28.5,0.8,329.0,84319.08,45.67091,11.0861511230469,66.7451782226563,21:00:00.0000000,2021-12-26,21
7.19,0.05,31.7,102.0,28.4,0.79,226.0,84315.08,48.01394,11.6810741424561,71.2037658691406,22:00:00.0000000,2021-12-26,22
7.19,0.06,31.5,99.4,28.3,0.78,55.8,84304.08,52.92685,12.9285221099854,92.2242431640625,23:00:00.0000000,2021-12-26,23
7.19,0.05,31.3,88.3,28.2,0.78,158.0,84313.08,49.76138,12.1247711181641,84.8025360107422,00:00:00.0000000,2021-12-27,0
7.18,0.06,31.4,83.1,28.2,0.76,73.3,84306.08,47.52304,11.5564289093018,71.4863052368164,01:00:00.0000000,2021-12-27,1
7.19,0.06,32.2,95.6,28.1,0.76,90.8,84308.08,57.03531,13.9717121124268,107.246429443359,02:00:00.0000000,2021-12-27,2
7.17,0.05,32.4,91.8,28.0,0.75,180.1,84314.08,49.66132,12.0993633270264,76.6230316162109,03:00:00.0000000,2021-12-27,3
7.18,0.05,32.9,106.3,27.9,0.75,221.0,84314.08,63.36868,15.4362773895264,134.049743652344,04:00:00.0000000,2021-12-27,4
7.16,0.05,32.7,87.5,27.8,0.75,439.0,84315.08,52.15337,12.7321262359619,86.6078262329102,05:00:00.0000000,2021-12-27,5
7.15,0.06,32.6,91.1,27.7,0.75,82.8,84310.08,52.06224,12.7089900970459,86.9640960693359,06:00:00.0000000,2021-12-27,6
7.18,0.05,32.1,93.8,27.7,0.74,273.0,84319.08,54.43439,13.3113059997559,102.272193908691,07:00:00.0000000,2021-12-27,7
7.17,0.05,32.0,81.7,27.7,0.74,153.0,84319.08,48.23442,11.7370567321777,77.7963638305664,08:00:00.0000000,2021-12-27,8
7.2,0.05,31.9,75.8,27.7,0.73,499.0,84324.08,51.50721,12.568058013916,86.0442581176758,09:00:00.0000000,2021-12-27,9
7.18,0.05,32.1,70.1,27.9,0.72,55.3,84304.08,51.37889,12.5354766845703,78.9271774291992,10:00:00.0000000,2021-12-27,10
7.2,0.05,32.2,65.2,28.1,0.73,196.3,84320.08,49.99038,12.1829166412354,74.2297286987305,11:00:00.0000000,2021-12-27,11
7.21,0.06,32.4,63.7,28.2,0.72,456.0,84323.08,50.69738,12.3624324798584,75.4268646240234,12:00:00.0000000,2021-12-27,12
7.23,0.05,33.1,63.3,28.4,0.73,184.1,84320.08,49.48092,12.0521621704102,67.1851959228516,13:00:00.0000000,2021-12-27,13
7.25,0.04,33.5,54.6,28.7,0.73,179.4,84337.08,47.14714,11.4609851837158,59.2600402832031,14:00:00.0000000,2021-12-27,14
7.24,0.05,34.2,55.4,29.1,0.72,151.5,84337.08,48.73704,11.8672094345093,62.3256797790527,15:00:00.0000000,2021-12-27,15
7.26,0.05,34.7,63.1,29.3,0.72,426.0,84338.08,58.78742,14.419412612915,87.336051940918,16:00:00.0000000,2021-12-27,16
7.27,0.05,34.6,69.6,29.3,0.71,100.5,84326.08,60.0117,14.6388635635376,90.3013610839844,17:00:00.0000000,2021-12-27,17
7.27,0.06,34.3,96.7,29.2,0.71,190.3,84324.08,89.4614,21.652946472168,215.685211181641,18:00:00.0000000,2021-12-27,18
7.28,0.05,34.9,74.3,29.1,0.7,67.1,84318.08,69.4084,16.8752613067627,121.160118103027,19:00:00.0000000,2021-12-27,19
7.29,0.06,36.7,70.3,29.0,0.7,308.0,84326.08,63.17884,15.3910493850708,96.6127243041992,20:00:00.0000000,2021-12-27,20
7.29,0.06,37.6,66.7,28.8,0.7,190.7,84322.08,62.1614,15.1486396789551,92.8971099853516,21:00:00.0000000,2021-12-27,21
7.29,0.05,36.8,66.8,28.6,0.69,862.0,84330.08,61.83369,15.0705642700195,92.014274597168,22:00:00.0000000,2021-12-27,22
7.28,0.05,36.1,63.7,28.4,0.68,47.6,84305.08,59.26525,14.5186023712158,85.9666976928711,23:00:00.0000000,2021-12-27,23
7.28,0.05,35.5,63.1,28.2,0.68,117.4,84305.08,55.93932,13.6934261322021,80.423713684082,00:00:00.0000000,2021-12-28,0
7.27,0.05,34.9,61.9,28.1,0.67,184.2,84313.08,52.5942,12.8440589904785,72.4515762329102,01:00:00.0000000,2021-12-28,1
7.26,0.05,34.6,59.2,27.9,0.67,671.0,84325.08,48.91752,11.9105043411255,64.1095886230469,02:00:00.0000000,2021-12-28,2
7.27,0.05,34.4,59.7,27.8,0.66,57.8,84308.08,48.42349,11.7850656509399,64.6671142578125,03:00:00.0000000,2021-12-28,3
7.27,0.05,34.4,57.9,27.7,0.66,354.0,84316.08,47.81764,11.6312303543091,63.4407920837402,04:00:00.0000000,2021-12-28,4
7.27,0.05,34.1,53.3,27.5,0.65,221.0,84303.08,46.22183,11.2260370254517,61.1313781738281,05:00:00.0000000,2021-12-28,5
7.26,0.05,33.8,41.9,27.4,0.65,142.8,84288.08,42.75219,10.3450508117676,55.078800201416,06:00:00.0000000,2021-12-28,6
7.26,0.05,33.8,37.3,27.3,0.64,74.2,84219.08,40.9743,9.89362335205078,49.0073852539063,07:00:00.0000000,2021-12-28,7
7.27,0.05,33.9,36.4,27.3,0.65,128.5,84293.08,40.76951,9.84162330627441,48.7861976623535,08:00:00.0000000,2021-12-28,8
7.27,0.05,34.3,33.6,27.4,0.64,75.9,84311.08,41.84418,10.1144981384277,49.387752532959,09:00:00.0000000,2021-12-28,9
7.27,0.05,34.5,33.4,27.5,0.63,462.0,84320.08,41.68809,10.0748634338379,48.4094200134277,10:00:00.0000000,2021-12-28,10
7.27,0.05,34.5,31.8,27.8,0.64,399.0,84322.08,41.15519,9.93955230712891,48.7396659851074,11:00:00.0000000,2021-12-28,11
7.28,0.05,34.8,32.6,28.1,0.64,448.0,84330.08,41.70203,10.0788106918335,47.5416564941406,12:00:00.0000000,2021-12-28,12
7.3,0.05,35.4,32.0,28.4,0.64,273.0,84338.08,43.31258,10.4873428344727,53.0476264953613,13:00:00.0000000,2021-12-28,13
7.32,0.05,36.7,36.5,28.5,0.63,140.6,84337.08,45.53831,11.0478992462158,56.9397315979004,14:00:00.0000000,2021-12-28,14
7.31,0.05,37.9,35.6,28.5,0.65,748.0,84339.08,47.88692,11.6474952697754,59.1295700073242,15:00:00.0000000,2021-12-28,15
7.31,0.05,38.1,36.2,28.6,0.63,53.5,84338.08,41.41949,10.0048446655273,107.356773376465,16:00:00.0000000,2021-12-28,16
7.3,0.05,37.8,35.0,28.6,0.63,65.1,84337.08,45.87187,11.1371765136719,81.7164306640625,17:00:00.0000000,2021-12-28,17
7.31,0.05,37.4,34.8,28.6,0.63,196.7,84336.08,48.78492,11.8768348693848,61.5506935119629,18:00:00.0000000,2021-12-28,18
7.32,0.05,36.8,37.1,28.5,0.62,75.3,84331.08,49.89735,12.1592960357666,65.7413864135742,19:00:00.0000000,2021-12-28,19
7.31,0.05,36.4,42.2,28.4,0.61,177.9,84332.08,55.23402,13.5143413543701,73.9139785766602,20:00:00.0000000,2021-12-28,20
7.3,0.05,36.9,43.8,28.4,0.6,301.0,84327.08,58.41156,14.321159362793,85.2078628540039,21:00:00.0000000,2021-12-28,21
7.29,0.05,34.9,67.2,27.9,0.59,164.5,84308.08,72.39952,17.5879020690918,156.322891235352,22:00:00.0000000,2021-12-28,22
7.26,0.05,33.3,54.4,27.7,0.58,577.0,84320.08,70.60943,17.1614093780518,142.791198730469,23:00:00.0000000,2021-12-28,23
7.23,0.06,30.9,43.0,27.6,0.58,584.0,84322.08,59.16764,14.5033140182495,93.9994277954102,00:00:00.0000000,2021-12-29,0
7.22,0.05,31.1,39.3,27.6,0.58,849.0,84325.08,49.73006,12.1168193817139,67.6369781494141,01:00:00.0000000,2021-12-29,1
7.22,0.05,32.0,45.0,27.6,0.57,473.0,84300.08,53.0421,12.9577865600586,89.1848754882813,02:00:00.0000000,2021-12-29,2
7.22,0.06,31.0,39.8,27.4,0.57,466.0,84313.08,49.66677,12.1007480621338,76.2666778564453,03:00:00.0000000,2021-12-29,3
7.22,0.05,28.2,58.7,27.0,0.56,80.9,84303.08,64.74406,15.7639675140381,145.288269042969,04:00:00.0000000,2021-12-29,4
7.21,0.05,25.7,60.2,26.8,0.56,103.2,84290.08,64.86312,15.7923336029053,195.351867675781,05:00:00.0000000,2021-12-29,5
7.22,0.04,24.6,48.3,26.6,0.57,285.0,84087.08,50.38762,12.2837791442871,152.608734130859,06:00:00.0000000,2021-12-29,6
7.19,0.05,24.5,41.7,26.5,0.56,199.3,84115.08,39.86358,9.61159706115723,128.049438476563,07:00:00.0000000,2021-12-29,7
7.18,0.05,24.3,37.6,26.5,0.56,171.0,84053.08,33.31604,7.9490966796875,123.003456115723,08:00:00.0000000,2021-12-29,8
7.18,0.05,24.4,35.1,26.6,0.57,195.4,84234.08,36.56349,8.7736644744873,110.912719726563,09:00:00.0000000,2021-12-29,9
7.2,0.05,26.2,36.0,26.9,0.56,54.5,84289.08,35.59952,8.52879238128662,144.70378112793,10:00:00.0000000,2021-12-29,10
7.2,0.05,27.1,38.0,27.1,0.56,85.7,84302.08,38.93187,9.37502479553223,154.151123046875,11:00:00.0000000,2021-12-29,11
7.19,0.05,27.0,36.9,27.2,0.56,106.3,84303.08,50.83111,12.3965549468994,68.9286346435547,12:00:00.0000000,2021-12-29,12
7.19,0.05,26.5,35.3,27.3,0.56,123.6,84258.08,60.38148,14.7219753265381,71.1387023925781,13:00:00.0000000,2021-12-29,13
7.18,0.05,26.3,39.2,27.6,0.57,693.0,84162.08,57.34468,14.0502624511719,73.3433151245117,14:00:00.0000000,2021-12-29,14
7.19,0.05,26.7,34.1,27.9,0.57,87.1,84264.08,54.19389,13.2470302581787,67.1371994018555,15:00:00.0000000,2021-12-29,15
7.2,0.05,27.8,29.1,28.1,0.56,271.0,84323.08,50.92963,12.4214038848877,70.0101623535156,16:00:00.0000000,2021-12-29,16
6.79,0.05,30.1,33.2,28.8,0.59,225.0,425.0,48.58177,11.8252544403076,89.7752532958984,17:00:00.0000000,2021-12-29,17
6.96,0.05,33.8,38.5,28.8,0.58,163.0,424.0,53.5283,13.0812377929688,99.9414367675781,18:00:00.0000000,2021-12-29,18
6.88,0.06,33.8,36.7,28.8,0.57,83.9,441.0,44.01485,10.6656551361084,76.0367736816406,19:00:00.0000000,2021-12-29,19
6.83,0.07,34.5,37.3,28.6,0.56,104.6,437.0,43.00066,10.4081411361694,63.3440475463867,20:00:00.0000000,2021-12-29,20
6.76,0.05,35.4,42.9,28.5,0.55,25.7,427.0,52.22607,12.7505855560303,83.5486068725586,21:00:00.0000000,2021-12-29,21
6.71,0.06,35.8,41.8,28.4,0.55,69.6,425.0,49.36258,12.023509979248,72.0524749755859,22:00:00.0000000,2021-12-29,22
6.64,0.05,36.2,43.5,28.3,0.55,91.9,425.0,51.5388,12.5760803222656,78.1238327026367,23:00:00.0000000,2021-12-29,23
6.59,0.05,36.4,43.6,28.2,0.55,38.1,427.0,50.40733,12.2887840270996,67.8015899658203,00:00:00.0000000,2021-12-30,0
6.55,0.05,36.8,44.9,28.1,0.55,60.7,441.0,50.16224,12.2265539169312,74.146858215332,01:00:00.0000000,2021-12-30,1
6.53,0.06,37.5,43.9,28.0,0.54,226.0,431.0,47.80512,11.6280517578125,66.3718490600586,02:00:00.0000000,2021-12-30,2
6.48,0.06,38.1,45.3,27.9,0.54,42.0,445.0,48.10091,11.7031574249268,67.5750579833984,03:00:00.0000000,2021-12-30,3
6.46,0.06,38.3,47.7,27.9,0.54,66.3,441.0,50.79728,12.3877983093262,75.9067611694336,04:00:00.0000000,2021-12-30,4
6.42,0.05,38.4,48.4,27.8,0.53,31.0,436.0,50.48468,12.3084239959717,72.3253631591797,05:00:00.0000000,2021-12-30,5
6.38,0.07,38.4,47.3,27.8,0.53,34.4,400.0,46.54748,11.3087215423584,68.2715225219727,06:00:00.0000000,2021-12-30,6
6.34,0.06,38.5,48.6,27.7,0.53,15.49,469.0,48.30427,11.7547931671143,73.5918045043945,07:00:00.0000000,2021-12-30,7
6.31,0.05,38.8,52.2,27.7,0.52,30.4,467.0,51.48261,12.5601215362549,88.1308975219727,08:00:00.0000000,2021-12-30,8
6.29,0.06,38.9,55.1,27.8,0.52,28.9,467.0,55.74844,13.6449604034424,91.0603561401367,09:00:00.0000000,2021-12-30,9
6.25,0.05,39.2,52.0,27.8,0.52,27.2,458.0,49.44798,12.0451946258545,76.1559295654297,10:00:00.0000000,2021-12-30,10
6.22,0.05,39.3,52.0,27.8,0.52,49.4,393.0,49.09942,11.9610137939453,67.9929962158203,11:00:00.0000000,2021-12-30,11
6.19,0.04,38.6,53.7,28.1,0.52,53.7,328.0,50.84504,12.3925590515137,81.6388931274414,12:00:00.0000000,2021-12-30,12
6.15,0.05,37.6,57.6,28.3,0.51,31.3,243.0,52.60048,12.8437194824219,87.2200469970703,13:00:00.0000000,2021-12-30,13
6.14,0.05,37.0,64.6,28.5,0.51,52.5,83922.08,55.40882,13.5587272644043,100.16340637207,14:00:00.0000000,2021-12-30,14
6.15,0.06,37.2,65.4,28.5,0.51,34.6,84188.08,54.63426,13.3620548248291,84.5192337036133,15:00:00.0000000,2021-12-30,15
6.21,0.05,38.0,64.8,28.5,0.51,77.5,84236.08,53.36678,13.040225982666,78.0055618286133,16:00:00.0000000,2021-12-30,16
6.16,0.05,38.8,73.3,28.6,0.5,55.5,84197.08,62.14393,15.1444778442383,103.715660095215,17:00:00.0000000,2021-12-30,17
6.2,0.05,38.8,72.9,28.6,0.5,98.1,107.0,57.32877,14.0462265014648,84.2206954956055,18:00:00.0000000,2021-12-30,18
6.18,0.05,39.1,77.0,28.5,0.5,84.2,332.0,54.74177,13.3893527984619,97.1311187744141,19:00:00.0000000,2021-12-30,19
6.1,0.04,38.9,85.7,28.3,0.49,124.2,277.0,59.53768,14.5612707138062,89.1815948486328,20:00:00.0000000,2021-12-30,20
6.07,0.05,38.7,91.7,28.0,0.49,173.5,96.0,55.39786,13.5559425354004,78.0509567260742,21:00:00.0000000,2021-12-30,21
6.05,0.04,38.5,93.0,27.8,0.5,327.0,83900.08,51.94846,12.6800975799561,72.1095962524414,22:00:00.0000000,2021-12-30,22
6.04,0.04,38.4,94.8,27.7,0.49,194.1,84004.08,52.84424,12.9075469970703,77.6341171264648,23:00:00.0000000,2021-12-30,23
6.03,0.04,38.0,96.3,27.7,0.49,284.0,84126.08,50.56573,12.3290042877197,74.9989166259766,00:00:00.0000000,2021-12-31,0
6.02,0.04,37.9,97.2,27.6,0.48,220.0,84073.08,47.55988,11.5657815933228,74.3158493041992,01:00:00.0000000,2021-12-31,1
6.0,0.04,37.9,99.2,27.7,0.48,234.0,84152.08,44.31985,10.7431001663208,59.8252449035645,02:00:00.0000000,2021-12-31,2
6.06,0.04,38.1,103.7,27.6,0.48,272.0,84130.08,44.4347,10.7722606658936,62.7035484313965,03:00:00.0000000,2021-12-31,3
6.08,0.04,38.3,108.4,27.6,0.48,200.0,84139.08,44.14682,10.6991653442383,65.9621963500977,04:00:00.0000000,2021-12-31,4
6.07,0.05,38.3,111.8,27.5,0.47,233.0,84252.08,40.68397,9.81990528106689,53.0629043579102,05:00:00.0000000,2021-12-31,5
6.03,0.04,38.4,115.3,27.4,0.47,90.7,84274.08,36.28949,8.70207977294922,46.2467498779297,06:00:00.0000000,2021-12-31,6
6.1,0.04,38.4,118.6,27.3,0.47,229.0,84291.08,35.00314,8.37871932983398,45.124828338623,07:00:00.0000000,2021-12-31,7
6.15,0.04,38.8,126.9,27.3,0.47,83.6,84008.08,40.69556,9.82009315490723,62.9831428527832,08:00:00.0000000,2021-12-31,8
6.13,0.04,39.1,127.6,27.3,0.47,132.0,84247.08,35.67726,8.54784393310547,50.3960151672363,09:00:00.0000000,2021-12-31,9
6.09,0.04,39.2,126.8,27.4,0.46,230.0,84299.08,34.20013,8.1729621887207,46.4597702026367,10:00:00.0000000,2021-12-31,10
6.02,0.04,39.2,126.0,27.5,0.47,192.6,84309.08,34.50253,8.25241661071777,44.7449073791504,11:00:00.0000000,2021-12-31,11
5.88,0.06,39.1,127.4,27.7,0.46,61.1,84283.08,35.12109,8.40741920471191,44.5374069213867,12:00:00.0000000,2021-12-31,12
5.93,0.04,39.2,127.3,28.1,0.47,93.8,84346.08,35.51664,8.50785732269287,40.3143463134766,13:00:00.0000000,2021-12-31,13
5.95,0.05,39.3,127.0,28.5,0.47,265.0,84342.08,35.13692,8.4114408493042,35.9791412353516,14:00:00.0000000,2021-12-31,14
5.94,0.05,39.3,125.0,28.9,0.47,151.8,84346.08,38.53159,9.27338981628418,38.3250770568848,15:00:00.0000000,2021-12-31,15
5.95,0.05,39.5,125.2,29.1,0.47,269.0,84350.08,39.43993,9.50402736663818,41.6227684020996,16:00:00.0000000,2021-12-31,16
5.94,0.05,39.4,124.7,29.3,0.47,107.5,84347.08,39.85398,9.60916137695313,35.683177947998,17:00:00.0000000,2021-12-31,17
5.95,0.05,39.5,121.9,29.4,0.46,255.0,84346.08,43.39802,10.5090370178223,43.8354568481445,18:00:00.0000000,2021-12-31,18
5.94,0.05,39.6,118.9,29.3,0.46,130.8,84336.08,43.20162,10.4591674804688,42.4360122680664,19:00:00.0000000,2021-12-31,19
5.93,0.05,39.9,115.0,29.2,0.46,185.7,84312.08,46.31674,11.2501344680786,50.4255561828613,20:00:00.0000000,2021-12-31,20
5.94,0.05,40.5,113.0,29.1,0.47,213.0,84278.08,47.85171,11.6398811340332,55.9647903442383,21:00:00.0000000,2021-12-31,21
5.94,0.05,41.1,113.4,29.0,0.45,126.3,84276.08,51.91581,12.6718082427979,69.8439331054688,22:00:00.0000000,2021-12-31,22
5.91,0.05,41.7,111.3,28.9,0.46,144.3,84299.08,48.50683,11.8062257766724,57.5013694763184,23:00:00.0000000,2021-12-31,23
